1.499187042772518680e+03 1.499185798701363183e+03 1.499184807652177824e+03 1.498805785759185483e+03 1.498895421980054607e+03 1.499107463819472059e+03 1.498450994146583298e+03 1.498434585530563481e+03 1.496735254149417642e+03 1.385158178326542611e+03 9.825737511588150710e+02 1.305349489482931176e+03 1.481956585182035951e+03 1.475419543389602040e+03 1.497942921264459528e+03 1.207549930529855828e+03 1.297737907471054086e+03 1.268465521220350183e+03 1.311360382044287235e+03 1.363576720630197542e+03 1.296182044095534820e+03 1.341756782970683844e+03 1.441175824077065954e+03 1.407266484584660247e+03 1.337885133893822285e+03 1.452676332331602225e+03 1.435346637414210818e+03 1.422840764690881542e+03 1.366558790888931071e+03 1.342475011634047405e+03 1.249497715561852601e+03 1.455021819543735546e+03 1.456505950569287052e+03 1.148734735130596391e+03 1.321262410349958600e+03 9.825737511588150710e+02 1.240562740701500843e+03 1.458865364597959569e+03 1.187388360026403689e+03 9.686951626281432937e+02 9.825737511588150710e+02 1.299229198298393612e+03 1.321262410349958600e+03 1.461032583675290653e+03 1.457863449746398601e+03 1.463685555630849876e+03 1.030816622419467421e+03 9.686951626281432937e+02 1.030816622419467421e+03 1.156472872353229377e+03 1.030816622419467421e+03 9.825737511588150710e+02 1.148734735130596391e+03 1.148734735130596391e+03 1.156472872353229377e+03 1.030816622419467421e+03 1.156472872353229377e+03 1.156472872353229377e+03 1.030816622419467421e+03 1.156472872353229377e+03 1.030816622419467421e+03 9.825737511588150710e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.825737511588150710e+02 1.030816622419467421e+03 9.686951626281432937e+02 1.030816622419467421e+03 1.030816622419467421e+03 9.686951626281432937e+02 1.030816622419467421e+03 1.030816622419467421e+03 9.825737511588150710e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.825737511588150710e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.825737511588150710e+02 9.825737511588150710e+02 9.825737511588150710e+02 9.686951626281432937e+02 9.825737511588150710e+02 9.825737511588150710e+02 9.825737511588150710e+02 9.825737511588150710e+02 9.825737511588150710e+02 9.825737511588150710e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.825737511588150710e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02 9.686951626281432937e+02
